Zone,Hospital,Type,Date,Measure Name,Actual,CTAS
IWK,IWK Health Centre,Tertiary Hospital,2023-10-01,Emergency Visits CTAS,48,5
IWK,IWK Health Centre,Tertiary Hospital,2023-11-01,Emergency Visits CTAS,24,1
IWK,IWK Health Centre,Tertiary Hospital,2023-11-01,Emergency Visits CTAS,1115,2
IWK,IWK Health Centre,Tertiary Hospital,2023-11-01,Emergency Visits CTAS,1298,3
IWK,IWK Health Centre,Tertiary Hospital,2023-11-01,Emergency Visits CTAS,1520,4
IWK,IWK Health Centre,Tertiary Hospital,2023-11-01,Emergency Visits CTAS,34,5
IWK,IWK Health Centre,Tertiary Hospital,2023-11-01,Emergency Visits CTAS,35,Blank
IWK,IWK Health Centre,Tertiary Hospital,2023-12-01,Emergency Visits CTAS,28,2
IWK,IWK Health Centre,Tertiary Hospital,2023-12-01,Emergency Visits CTAS,1,Blank
IWK,IWK Health Centre,Tertiary Hospital,2023-12-01,Emergency Visits CTAS,2,5
IWK,IWK Health Centre,Tertiary Hospital,2023-12-01,Emergency Visits CTAS,47,4
IWK,IWK Health Centre,Tertiary Hospital,2023-12-01,Emergency Visits CTAS,37,3
IWK,IWK Health Centre,Tertiary Hospital,2023-12-01,Emergency Visits CTAS,33,5
IWK,IWK Health Centre,Tertiary Hospital,2023-12-01,Emergency Visits CTAS,1494,4
IWK,IWK Health Centre,Tertiary Hospital,2023-12-01,Emergency Visits CTAS,1301,3
IWK,IWK Health Centre,Tertiary Hospital,2023-12-01,Emergency Visits CTAS,16,1
IWK,IWK Health Centre,Tertiary Hospital,2023-12-01,Emergency Visits CTAS,1132,2
IWK,IWK Health Centre,Tertiary Hospital,2023-12-01,Emergency Visits CTAS,41,Blank
Northern,Aberdeen Hospital,Regional Hospital,2021-04-01,Emergency Visits CTAS,879,3
Northern,Aberdeen Hospital,Regional Hospital,2021-04-01,Emergency Visits CTAS,758,4
Northern,Aberdeen Hospital,Regional Hospital,2021-04-01,Emergency Visits CTAS,323,2
Northern,Aberdeen Hospital,Regional Hospital,2021-04-01,Emergency Visits CTAS,13,1
Northern,Aberdeen Hospital,Regional Hospital,2021-04-01,Emergency Visits CTAS,184,5
Northern,Aberdeen Hospital,Regional Hospital,2021-05-01,Emergency Visits CTAS,16,1
Northern,Aberdeen Hospital,Regional Hospital,2021-05-01,Emergency Visits CTAS,354,2
Northern,Aberdeen Hospital,Regional Hospital,2021-05-01,Emergency Visits CTAS,888,3
Northern,Aberdeen Hospital,Regional Hospital,2021-05-01,Emergency Visits CTAS,851,4
Northern,Aberdeen Hospital,Regional Hospital,2021-05-01,Emergency Visits CTAS,169,5
Northern,Aberdeen Hospital,Regional Hospital,2021-05-01,Emergency Visits CTAS,3,Blank
Northern,Aberdeen Hospital,Regional Hospital,2021-06-01,Emergency Visits CTAS,899,3
Northern,Aberdeen Hospital,Regional Hospital,2021-06-01,Emergency Visits CTAS,955,4
Northern,Aberdeen Hospital,Regional Hospital,2021-06-01,Emergency Visits CTAS,13,1
Northern,Aberdeen Hospital,Regional Hospital,2021-06-01,Emergency Visits CTAS,229,5
Northern,Aberdeen Hospital,Regional Hospital,2021-06-01,Emergency Visits CTAS,366,2
Northern,Aberdeen Hospital,Regional Hospital,2021-07-01,Emergency Visits CTAS,13,1
Northern,Aberdeen Hospital,Regional Hospital,2021-07-01,Emergency Visits CTAS,439,2
Northern,Aberdeen Hospital,Regional Hospital,2021-07-01,Emergency Visits CTAS,1059,3
Northern,Aberdeen Hospital,Regional Hospital,2021-07-01,Emergency Visits CTAS,988,4
Northern,Aberdeen Hospital,Regional Hospital,2021-07-01,Emergency Visits CTAS,154,5
Northern,Aberdeen Hospital,Regional Hospital,2021-08-01,Emergency Visits CTAS,410,2
Northern,Aberdeen Hospital,Regional Hospital,2021-08-01,Emergency Visits CTAS,164,5
Northern,Aberdeen Hospital,Regional Hospital,2021-08-01,Emergency Visits CTAS,1018,3
Northern,Aberdeen Hospital,Regional Hospital,2021-08-01,Emergency Visits CTAS,13,1
Northern,Aberdeen Hospital,Regional Hospital,2021-08-01,Emergency Visits CTAS,954,4
Northern,Aberdeen Hospital,Regional Hospital,2021-09-01,Emergency Visits CTAS,10,1
Northern,Aberdeen Hospital,Regional Hospital,2021-09-01,Emergency Visits CTAS,339,2
Northern,Aberdeen Hospital,Regional Hospital,2021-09-01,Emergency Visits CTAS,1098,3
Northern,Aberdeen Hospital,Regional Hospital,2021-09-01,Emergency Visits CTAS,783,4
Northern,Aberdeen Hospital,Regional Hospital,2021-09-01,Emergency Visits CTAS,102,5
Northern,Aberdeen Hospital,Regional Hospital,2021-10-01,Emergency Visits CTAS,8,1
Northern,Aberdeen Hospital,Regional Hospital,2021-10-01,Emergency Visits CTAS,139,5
Northern,Aberdeen Hospital,Regional Hospital,2021-10-01,Emergency Visits CTAS,927,4
Northern,Aberdeen Hospital,Regional Hospital,2021-10-01,Emergency Visits CTAS,361,2
Northern,Aberdeen Hospital,Regional Hospital,2021-10-01,Emergency Visits CTAS,1056,3
Northern,Aberdeen Hospital,Regional Hospital,2021-11-01,Emergency Visits CTAS,12,1
Northern,Aberdeen Hospital,Regional Hospital,2021-11-01,Emergency Visits CTAS,338,2
Northern,Aberdeen Hospital,Regional Hospital,2021-11-01,Emergency Visits CTAS,1033,3
Northern,Aberdeen Hospital,Regional Hospital,2021-11-01,Emergency Visits CTAS,763,4
Northern,Aberdeen Hospital,Regional Hospital,2021-11-01,Emergency Visits CTAS,124,5
Northern,Aberdeen Hospital,Regional Hospital,2021-12-01,Emergency Visits CTAS,115,5
Northern,Aberdeen Hospital,Regional Hospital,2021-12-01,Emergency Visits CTAS,1,Blank
Northern,Aberdeen Hospital,Regional Hospital,2021-12-01,Emergency Visits CTAS,811,4
Northern,Aberdeen Hospital,Regional Hospital,2021-12-01,Emergency Visits CTAS,970,3
Northern,Aberdeen Hospital,Regional Hospital,2021-12-01,Emergency Visits CTAS,331,2
Northern,Aberdeen Hospital,Regional Hospital,2021-12-01,Emergency Visits CTAS,11,1
Northern,Aberdeen Hospital,Regional Hospital,2022-01-01,Emergency Visits CTAS,94,5
Northern,Aberdeen Hospital,Regional Hospital,2022-01-01,Emergency Visits CTAS,19,3
Northern,Aberdeen Hospital,Regional Hospital,2022-01-01,Emergency Visits CTAS,27,4
Northern,Aberdeen Hospital,Regional Hospital,2022-01-01,Emergency Visits CTAS,1,5
Northern,Aberdeen Hospital,Regional Hospital,2022-01-01,Emergency Visits CTAS,13,1
Northern,Aberdeen Hospital,Regional Hospital,2022-01-01,Emergency Visits CTAS,279,2
Northern,Aberdeen Hospital,Regional Hospital,2022-01-01,Emergency Visits CTAS,867,3
Northern,Aberdeen Hospital,Regional Hospital,2022-01-01,Emergency Visits CTAS,604,4
Northern,Aberdeen Hospital,Regional Hospital,2022-01-01,Emergency Visits CTAS,12,2
Northern,Aberdeen Hospital,Regional Hospital,2022-02-01,Emergency Visits CTAS,102,5
Northern,Aberdeen Hospital,Regional Hospital,2022-02-01,Emergency Visits CTAS,630,4
Northern,Aberdeen Hospital,Regional Hospital,2022-02-01,Emergency Visits CTAS,11,1
Northern,Aberdeen Hospital,Regional Hospital,2022-02-01,Emergency Visits CTAS,266,2
Northern,Aberdeen Hospital,Regional Hospital,2022-02-01,Emergency Visits CTAS,864,3
Northern,Aberdeen Hospital,Regional Hospital,2022-03-01,Emergency Visits CTAS,16,1
Northern,Aberdeen Hospital,Regional Hospital,2022-03-01,Emergency Visits CTAS,368,2
Northern,Aberdeen Hospital,Regional Hospital,2022-03-01,Emergency Visits CTAS,1105,3
Northern,Aberdeen Hospital,Regional Hospital,2022-03-01,Emergency Visits CTAS,701,4
Northern,Aberdeen Hospital,Regional Hospital,2022-03-01,Emergency Visits CTAS,139,5
Northern,Aberdeen Hospital,Regional Hospital,2022-04-01,Emergency Visits CTAS,308,2
Northern,Aberdeen Hospital,Regional Hospital,2022-04-01,Emergency Visits CTAS,129,5
Northern,Aberdeen Hospital,Regional Hospital,2022-04-01,Emergency Visits CTAS,1035,3
Northern,Aberdeen Hospital,Regional Hospital,2022-04-01,Emergency Visits CTAS,7,1
Northern,Aberdeen Hospital,Regional Hospital,2022-04-01,Emergency Visits CTAS,741,4
Northern,Aberdeen Hospital,Regional Hospital,2022-05-01,Emergency Visits CTAS,2,Blank
Northern,Aberdeen Hospital,Regional Hospital,2022-05-01,Emergency Visits CTAS,18,1
Northern,Aberdeen Hospital,Regional Hospital,2022-05-01,Emergency Visits CTAS,353,2
Northern,Aberdeen Hospital,Regional Hospital,2022-05-01,Emergency Visits CTAS,1127,3
Northern,Aberdeen Hospital,Regional Hospital,2022-05-01,Emergency Visits CTAS,825,4
Northern,Aberdeen Hospital,Regional Hospital,2022-05-01,Emergency Visits CTAS,146,5
Northern,Aberdeen Hospital,Regional Hospital,2022-06-01,Emergency Visits CTAS,112,5
Northern,Aberdeen Hospital,Regional Hospital,2022-06-01,Emergency Visits CTAS,824,4
Northern,Aberdeen Hospital,Regional Hospital,2022-06-01,Emergency Visits CTAS,15,1
Northern,Aberdeen Hospital,Regional Hospital,2022-06-01,Emergency Visits CTAS,382,2
Northern,Aberdeen Hospital,Regional Hospital,2022-06-01,Emergency Visits CTAS,982,3
Northern,Aberdeen Hospital,Regional Hospital,2022-07-01,Emergency Visits CTAS,19,1
Northern,Aberdeen Hospital,Regional Hospital,2022-07-01,Emergency Visits CTAS,422,2
Northern,Aberdeen Hospital,Regional Hospital,2022-07-01,Emergency Visits CTAS,1104,3
Northern,Aberdeen Hospital,Regional Hospital,2022-07-01,Emergency Visits CTAS,883,4
Northern,Aberdeen Hospital,Regional Hospital,2022-07-01,Emergency Visits CTAS,131,5
Northern,Aberdeen Hospital,Regional Hospital,2022-08-01,Emergency Visits CTAS,397,2
Northern,Aberdeen Hospital,Regional Hospital,2022-08-01,Emergency Visits CTAS,137,5
Northern,Aberdeen Hospital,Regional Hospital,2022-08-01,Emergency Visits CTAS,1124,3
Northern,Aberdeen Hospital,Regional Hospital,2022-08-01,Emergency Visits CTAS,23,1
Northern,Aberdeen Hospital,Regional Hospital,2022-08-01,Emergency Visits CTAS,740,4
Northern,Aberdeen Hospital,Regional Hospital,2022-09-01,Emergency Visits CTAS,15,1
Northern,Aberdeen Hospital,Regional Hospital,2022-09-01,Emergency Visits CTAS,383,2
Northern,Aberdeen Hospital,Regional Hospital,2022-09-01,Emergency Visits CTAS,1023,3
Northern,Aberdeen Hospital,Regional Hospital,2022-09-01,Emergency Visits CTAS,765,4
Northern,Aberdeen Hospital,Regional Hospital,2022-09-01,Emergency Visits CTAS,109,5
Northern,Aberdeen Hospital,Regional Hospital,2022-10-01,Emergency Visits CTAS,1090,3
Northern,Aberdeen Hospital,Regional Hospital,2022-10-01,Emergency Visits CTAS,757,4
Northern,Aberdeen Hospital,Regional Hospital,2022-10-01,Emergency Visits CTAS,20,1
Northern,Aberdeen Hospital,Regional Hospital,2022-10-01,Emergency Visits CTAS,139,5
Northern,Aberdeen Hospital,Regional Hospital,2022-10-01,Emergency Visits CTAS,388,2
Northern,Aberdeen Hospital,Regional Hospital,2022-11-01,Emergency Visits CTAS,25,1
Northern,Aberdeen Hospital,Regional Hospital,2022-11-01,Emergency Visits CTAS,351,2
Northern,Aberdeen Hospital,Regional Hospital,2022-11-01,Emergency Visits CTAS,1134,3
Northern,Aberdeen Hospital,Regional Hospital,2022-11-01,Emergency Visits CTAS,775,4
Northern,Aberdeen Hospital,Regional Hospital,2022-11-01,Emergency Visits CTAS,120,5
Northern,Aberdeen Hospital,Regional Hospital,2022-11-01,Emergency Visits CTAS,2,Blank
Northern,Aberdeen Hospital,Regional Hospital,2022-12-01,Emergency Visits CTAS,352,2
Northern,Aberdeen Hospital,Regional Hospital,2022-12-01,Emergency Visits CTAS,78,5
Northern,Aberdeen Hospital,Regional Hospital,2022-12-01,Emergency Visits CTAS,1126,3
Northern,Aberdeen Hospital,Regional Hospital,2022-12-01,Emergency Visits CTAS,28,1
Northern,Aberdeen Hospital,Regional Hospital,2022-12-01,Emergency Visits CTAS,773,4
Northern,Aberdeen Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,19,1
Northern,Aberdeen Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,352,2
Northern,Aberdeen Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,1090,3
Northern,Aberdeen Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,571,4
Northern,Aberdeen Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,71,5
Northern,Aberdeen Hospital,Regional Hospital,2023-01-01,Emergency Visits CTAS,1,Blank
Northern,Aberdeen Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,345,2
Northern,Aberdeen Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,10,1
Northern,Aberdeen Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,589,4
Northern,Aberdeen Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,63,5
Northern,Aberdeen Hospital,Regional Hospital,2023-02-01,Emergency Visits CTAS,977,3
Northern,Aberdeen Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,12,1
Northern,Aberdeen Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,415,2
Northern,Aberdeen Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,1213,3
Northern,Aberdeen Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,730,4
Northern,Aberdeen Hospital,Regional Hospital,2023-03-01,Emergency Visits CTAS,65,5
Northern,Aberdeen Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,1198,3
Northern,Aberdeen Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,2,Blank
Northern,Aberdeen Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,708,4
Northern,Aberdeen Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,420,2
Northern,Aberdeen Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,18,1
Northern,Aberdeen Hospital,Regional Hospital,2023-04-01,Emergency Visits CTAS,107,5
Northern,Aberdeen Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,18,1
Northern,Aberdeen Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,416,2
Northern,Aberdeen Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,1239,3
Northern,Aberdeen Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,746,4
Northern,Aberdeen Hospital,Regional Hospital,2023-05-01,Emergency Visits CTAS,114,5
Northern,Aberdeen Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,428,2
Northern,Aberdeen Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,104,5
Northern,Aberdeen Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,1,Blank
Northern,Aberdeen Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,1191,3
Northern,Aberdeen Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,17,1
Northern,Aberdeen Hospital,Regional Hospital,2023-06-01,Emergency Visits CTAS,706,4
Northern,Aberdeen Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,22,1
Northern,Aberdeen Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,484,2
Northern,Aberdeen Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,1214,3
Northern,Aberdeen Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,846,4
Northern,Aberdeen Hospital,Regional Hospital,2023-07-01,Emergency Visits CTAS,117,5
Northern,Aberdeen Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,488,2
Northern,Aberdeen Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,128,5
Northern,Aberdeen Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,1242,3
Northern,Aberdeen Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,13,1
Northern,Aberdeen Hospital,Regional Hospital,2023-08-01,Emergency Visits CTAS,664,4
Northern,Aberdeen Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,16,1
Northern,Aberdeen Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,422,2
Northern,Aberdeen Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,1133,3
Northern,Aberdeen Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,714,4
Northern,Aberdeen Hospital,Regional Hospital,2023-09-01,Emergency Visits CTAS,117,5
Northern,Aberdeen Hospital,Regional Hospital,2023-10-01,Emergency Visits CTAS,682,4
Northern,Aberdeen Hospital,Regional Hospital,2023-10-01,Emergency Visits CTAS,1125,3
Northern,Aberdeen Hospital,Regional Hospital,2023-10-01,Emergency Visits CTAS,449,2
Northern,Aberdeen Hospital,Regional Hospital,2023-10-01,Emergency Visits CTAS,17,1
Northern,Aberdeen Hospital,Regional Hospital,2023-10-01,Emergency Visits CTAS,118,5
Northern,Aberdeen Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,20,1
Northern,Aberdeen Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,445,2
Northern,Aberdeen Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,1088,3
Northern,Aberdeen Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,677,4
Northern,Aberdeen Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,101,5
Northern,Aberdeen Hospital,Regional Hospital,2023-11-01,Emergency Visits CTAS,1,Blank
Northern,Aberdeen Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,14,1
Northern,Aberdeen Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,3,5
Northern,Aberdeen Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,15,4
Northern,Aberdeen Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,35,3
Northern,Aberdeen Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,15,2
Northern,Aberdeen Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,1,1
Northern,Aberdeen Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,109,5
Northern,Aberdeen Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,570,4
Northern,Aberdeen Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,463,2
Northern,Aberdeen Hospital,Regional Hospital,2023-12-01,Emergency Visits CTAS,1120,3
Northern,All Saints Springhill Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,67,5
Northern,All Saints Springhill Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,350,4
Northern,All Saints Springhill Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,161,3
Northern,All Saints Springhill Hospital,Community Hospital,2021-04-01,Emergency Visits CTAS,2,2
Northern,All Saints Springhill Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,6,2
Northern,All Saints Springhill Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,144,3
Northern,All Saints Springhill Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,296,4
Northern,All Saints Springhill Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,64,5
Northern,All Saints Springhill Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,1,Blank
Northern,All Saints Springhill Hospital,Community Hospital,2021-05-01,Emergency Visits CTAS,1,1
Northern,All Saints Springhill Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,70,5
Northern,All Saints Springhill Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,2,Blank
Northern,All Saints Springhill Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,360,4
Northern,All Saints Springhill Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,152,3
Northern,All Saints Springhill Hospital,Community Hospital,2021-06-01,Emergency Visits CTAS,6,2
Northern,All Saints Springhill Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,86,3
Northern,All Saints Springhill Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,315,4
Northern,All Saints Springhill Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,77,5
Northern,All Saints Springhill Hospital,Community Hospital,2021-07-01,Emergency Visits CTAS,5,2
Northern,All Saints Springhill Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,2,2
Northern,All Saints Springhill Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,97,3
Northern,All Saints Springhill Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,417,4
Northern,All Saints Springhill Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,133,5
Northern,All Saints Springhill Hospital,Community Hospital,2021-08-01,Emergency Visits CTAS,2,Blank
Northern,All Saints Springhill Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,153,3
Northern,All Saints Springhill Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,2,Blank
Northern,All Saints Springhill Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,5,2
Northern,All Saints Springhill Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,117,5
Northern,All Saints Springhill Hospital,Community Hospital,2021-09-01,Emergency Visits CTAS,412,4
Northern,All Saints Springhill Hospital,Community Hospital,2021-10-01,Emergency Visits CTAS,1,1
